Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle,Current,Voltage,Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Time,Power_W,Energy_Wh,dV_dt
26755,32666.554083149334,2015-10-16 18:38:46,4254.656299934067,10,1,0.5135036987665337,0.9998095653448196,4.001914122922067,2.009444140560707,15.613769188587131,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32667.000000000004,0.1130283829321641,8.4344425807113,0.0
26756,32667.55431109107,2015-10-16 18:38:47,4255.6565279660235,10,1,0.5135036987665337,0.9998095653448196,4.001921605568732,2.009444140560707,15.61380061452618,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32668.000000000004,0.1130283829321641,8.434473977484338,0.0
26757,32668.569955216088,2015-10-16 18:38:48,4256.672172065979,10,1,0.513594327848487,0.9998095653448196,4.001929203072198,2.009444140560707,15.613832522725788,7.179246865810065,0.0,0.10591137409210205,0,0,0,32669.000000000004,0.11378994501732631,8.434505585802398,0.0
26758,32669.585487718767,2015-10-16 18:38:49,4257.687704498485,10,1,0.5135036987665337,0.9998095653448196,4.001936786368148,2.009444140560707,15.613864371199364,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32670.000000000004,0.1130283829321641,8.434536982575436,0.0
26759,32670.585540084263,2015-10-16 18:38:50,4258.687756974251,10,1,0.5134130696845804,0.9998095653448196,4.001944238159469,2.009444140560707,15.613895667307288,7.179246865810065,0.0,0.10591137409210205,0,0,0,32671.000000000004,0.1122668208470019,8.434568167803448,0.0
26760,32671.601174886116,2015-10-16 18:38:51,4259.703391761068,10,1,0.513594327848487,0.9999046424407048,4.001951812374982,2.009444140560707,15.613927477674087,7.179246865810065,0.0,0.10591137409210205,0,0,0,32672.000000000004,0.11379432475226103,8.434599777338102,0.00016164779663085938
26761,32672.61678899656,2015-10-16 18:38:52,4260.719005871511,10,1,0.5134130696845804,0.9998095653448196,4.001959383654514,2.009444140560707,15.61395927551044,7.179246865810065,0.0,0.10591137409210205,0,0,0,32673.000000000004,0.1122668208470019,8.434630962566114,-0.00016164779663085938
26762,32673.63243038979,2015-10-16 18:38:53,4261.734647234668,10,1,0.5135036987665337,0.9998095653448196,4.001966957104032,2.009444140560707,15.613991082725937,7.179246865810065,0.0,0.10591137409210205,0,0,0,32674.000000000004,0.1130283829321641,8.434662359339152,0.0
26763,32674.64797337351,2015-10-16 18:38:54,4262.750190248464,10,1,0.5135036987665337,0.9999046424407048,4.001974526301829,2.009444140560707,15.61402287191454,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32675.000000000004,0.11303273335484221,8.43469375732064,0.00016164779663085938
26764,32675.663662129416,2015-10-16 18:38:55,4263.765879004372,10,1,0.5134130696845804,0.9998095653448196,4.001982091479035,2.009444140560707,15.614054644169489,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32676.000000000004,0.1122668208470019,8.434724942548653,-0.00016164779663085938
26765,32676.67919612581,2015-10-16 18:38:56,4264.781412905526,10,1,0.5135036987665337,0.9998095653448196,4.001989645698516,2.009444140560707,15.614086370310842,7.179246865810065,0.0,0.10591137409210205,0,0,0,32677.000000000004,0.1130283829321641,8.43475633932169,0.0
26766,32677.6948673682,2015-10-16 18:38:57,4265.797084243158,10,1,0.5135036987665337,0.9998095653448196,4.001997200480687,2.009444140560707,15.614118098872009,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32678.000000000004,0.1130283829321641,8.434787736094727,0.0
26767,32678.694881328272,2015-10-16 18:38:58,4266.797098208241,10,1,0.5135036987665337,0.9999046424407048,4.002004624501389,2.009444140560707,15.614149278180443,7.179246865810065,0.0,0.10591137409210205,0,0,0,32679.000000000004,0.11303273335484221,8.434819134076214,0.00016164779663085938
26768,32679.710443529744,2015-10-16 18:38:59,4267.812660399685,10,1,0.5135036987665337,0.9998095653448196,4.002012172584001,2.009444140560707,15.614180978669324,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32680.000000000004,0.1130283829321641,8.434850530849252,-0.00016164779663085938
26769,32680.710473384304,2015-10-16 18:39:00,4268.812690249234,10,1,0.5133224406026271,0.9997142077855241,4.002019594331912,2.009444140560707,15.614212148562228,7.179246865810065,0.0,0.10591137409210205,0,0,0,32681.000000000004,0.11150095430350326,8.434881503336559,-0.0001621246337890625
26770,32681.726116797556,2015-10-16 18:39:01,4269.82833367251,10,1,0.513594327848487,0.9999046424407048,4.002027135885366,2.009444140560707,15.614243821753666,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32682.000000000004,0.11379432475226103,8.434913112871213,0.0003237724304199219
26771,32682.74164451835,2015-10-16 18:39:02,4270.8438613933085,10,1,0.5133224406026271,0.9998095653448196,4.002034681776371,2.009444140560707,15.614275513369371,7.179246865810065,0.0,0.10591137409210205,0,0,0,32683.000000000004,0.1115052587618397,8.434944086554202,-0.00016164779663085938
26772,32683.75732834702,2015-10-16 18:39:03,4271.859545221974,10,1,0.5134130696845804,0.9999046424407048,4.002042228805281,2.009444140560707,15.614307209723863,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32684.000000000004,0.11227114195742338,8.434975272982523,0.00016164779663085938
26773,32684.7728550152,2015-10-16 18:39:04,4272.875071799934,10,1,0.5135036987665337,1.0000000000000002,4.002049752280381,2.009444140560707,15.614338807223204,7.179246865810065,6.47544875391759e-05,0.10591137409210205,0,0,0,32685.000000000004,0.11303709661062555,8.435006672176025,0.0001621246337890625
26774,32685.78846166712,2015-10-16 18:39:05,4273.890678451846,10,1,0.5133224406026271,0.9997142077855241,4.002057277496149,2.009444140560707,15.614370411686092,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32686.000000000004,0.11150095430350326,8.435037644663332,-0.0004858970642089844
26775,32686.804034063916,2015-10-16 18:39:06,4274.906250843635,10,1,0.5133224406026271,0.9997142077855241,4.002064779584513,2.009444140560707,15.61440191886838,7.179246865810065,0.0,0.10591137409210205,0,0,0,32687.000000000004,0.11150095430350326,8.435068617150637,0.0
26776,32687.804125747098,2015-10-16 18:39:07,4275.906342652128,10,1,0.5133224406026271,0.9998095653448196,4.002072175014039,2.009444140560707,15.61443297821076,7.179246865810065,0.0,0.10591137409210205,0,0,0,32688.000000000004,0.1115052587618397,8.435099590833628,0.0001621246337890625
26777,32688.81971927641,2015-10-16 18:39:08,4276.921936061137,10,1,0.5133224406026271,0.9998095653448196,4.002079687570187,2.009444140560707,15.614464529430604,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32689.000000000004,0.1115052587618397,8.435130564516617,0.0
26778,32689.83455917824,2015-10-16 18:39:09,4277.93677594292,10,1,0.5133224406026271,0.9998095653448196,4.002087068421296,2.009444140560707,15.614495527359926,7.179246865810065,0.0,0.10591137409210205,0,0,0,32690.000000000004,0.1115052587618397,8.435161538199607,0.0
26779,32690.83528245068,2015-10-16 18:39:10,4278.937499325632,10,1,0.5133224406026271,0.9998095653448196,4.002094575743842,2.009444140560707,15.61452705684159,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32691.000000000004,0.1115052587618397,8.435192511882597,0.0
26780,32691.85094502654,2015-10-16 18:39:11,4279.953161901493,10,1,0.5132318124516064,0.9998095653448196,4.002102059675593,2.009444140560707,15.614558487723894,7.179246865810065,0.0,0.10591137409210205,0,0,0,32692.000000000004,0.11074370449936488,8.435223274022736,0.0
26781,32692.86673213181,2015-10-16 18:39:12,4280.9689489917255,10,1,0.5133224406026271,0.9999046424407048,4.002109535048541,2.009444140560707,15.614589882660422,7.179246865810065,0.0,0.10591137409210205,0,0,0,32693.000000000004,0.11150955056000456,8.435254248897891,0.00016164779663085938
26782,32693.88199708473,2015-10-16 18:39:13,4281.984213864447,10,1,0.5133224406026271,0.9998095653448196,4.002117019578178,2.009444140560707,15.614621316119196,7.179246865810065,0.0,0.10591137409210205,0,0,0,32694.000000000004,0.1115052587618397,8.43528522258088,-0.00016164779663085938
26783,32694.882135278476,2015-10-16 18:39:14,4282.984352153427,10,1,0.5132318124516064,0.9998095653448196,4.002124389410302,2.009444140560707,15.614652267921164,7.179246865810065,0.0,0.10591137409210205,0,0,0,32695.000000000004,0.11074370449936488,8.435315984721019,0.0
26784,32695.897754431444,2015-10-16 18:39:15,4283.9999713064,10,1,0.5133224406026271,0.9998095653448196,4.002131852173159,2.009444140560707,15.614683610121542,7.179246865810065,0.0,0.10591137409210205,0,0,0,32696.000000000004,0.1115052587618397,8.43534695840401,0.0
26785,32696.913324818255,2015-10-16 18:39:16,4285.015541602983,10,1,0.5132318124516064,0.9998095653448196,4.002139323973377,2.009444140560707,15.61471499016536,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32697.000000000004,0.11074370449936488,8.435377720544148,0.0
26786,32697.913392010585,2015-10-16 18:39:17,4286.015608885538,10,1,0.5133224406026271,0.9999046424407048,4.002146670358477,2.009444140560707,15.614745843410248,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32698.000000000004,0.11150955056000456,8.435408695419303,0.00016164779663085938
26787,32698.92822174716,2015-10-16 18:39:18,4287.03043859204,10,1,0.5133224406026271,0.9999046424407048,4.002154130430956,2.009444140560707,15.614777174060634,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32699.000000000004,0.11150955056000456,8.435439670294459,0.0
26788,32699.92822643419,2015-10-16 18:39:19,4288.030443208896,10,1,0.5133224406026271,0.9998095653448196,4.002161371743296,2.009444140560707,15.614807586238737,7.179246865810065,0.0,0.10591137409210205,0,0,0,32700.000000000004,0.1115052587618397,8.435470643977448,-0.00016164779663085938
26789,32700.928513182032,2015-10-16 18:39:20,4289.030729961751,10,1,0.5132318124516064,0.9998095653448196,4.00216882490705,2.009444140560707,15.614838887938363,7.179246865810065,0.0,0.10591137409210205,0,0,0,32701.000000000004,0.11074370449936488,8.435501406117586,0.0
26790,32701.944531135872,2015-10-16 18:39:21,4290.046747920603,10,1,0.5133224406026271,0.9999046424407048,4.002176289794601,2.009444140560707,15.61487023900644,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32702.000000000004,0.11150955056000456,8.435532380992742,0.00016164779663085938
26791,32702.96023902933,2015-10-16 18:39:22,4291.062455899273,10,1,0.5132318124516064,0.9998095653448196,4.002183736634887,2.009444140560707,15.614901514223488,7.179246865810065,0.0,0.10591137409210205,0,0,0,32703.000000000004,0.11074370449936488,8.43556314313288,-0.00016164779663085938
26792,32703.975745036176,2015-10-16 18:39:23,4292.077961815897,10,1,0.5132318124516064,0.9998095653448196,4.002191184746789,2.009444140560707,15.614932794809873,7.179246865810065,0.0,0.10591137409210205,0,0,0,32704.000000000004,0.11074370449936488,8.43559390527302,0.0
26793,32704.975770675268,2015-10-16 18:39:24,4293.077987570271,10,1,0.5132318124516064,0.9998095653448196,4.002198500178397,2.009444140560707,15.614963518056012,7.179246865810065,0.0,0.10591137409210205,0,0,0,32705.000000000004,0.11074370449936488,8.435624667413158,0.0
26794,32705.991326119947,2015-10-16 18:39:25,4294.093542899666,10,1,0.5131411833696532,0.9998095653448196,4.002205940809166,2.009444140560707,15.614994767323612,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32706.000000000004,0.10998214241420268,8.435655218008273,0.0
26795,32707.006958215075,2015-10-16 18:39:26,4295.109174999807,10,1,0.5132318124516064,0.9998095653448196,4.002213361973056,2.009444140560707,15.615025934677568,7.179246865810065,0.0,0.10591137409210205,0,0,0,32707.000000000004,0.11074370449936488,8.435685980148412,0.0
26796,32708.006964105098,2015-10-16 18:39:27,4296.109180889826,10,1,0.5132318124516064,0.9998095653448196,4.00222067099248,2.009444140560707,15.615056631060051,7.179246865810065,0.0,0.10591137409210205,0,0,0,32708.000000000004,0.11074370449936488,8.43571674228855,0.0
26797,32709.02245235282,2015-10-16 18:39:28,4297.124669127525,10,1,0.5133224406026271,0.9999046424407048,4.002228087097628,2.009444140560707,15.61508777726966,7.179246865810065,0.0,0.10591137409210205,0,0,0,32709.000000000004,0.11150955056000456,8.435747717163705,0.00016164779663085938
26798,32710.038172551853,2015-10-16 18:39:29,4298.14038933157,10,1,0.5132318124516064,0.9999046424407048,4.002235511223863,2.009444140560707,15.615118957045675,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32710.000000000004,0.11074796698557421,8.435778480487869,0.0
26799,32711.05375825672,2015-10-16 18:39:30,4299.155975036437,10,1,0.5131411833696532,0.9998095653448196,4.002242926891313,2.009444140560707,15.615150101269856,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32711.000000000004,0.10998214241420268,8.435809031082982,-0.00016164779663085938
26800,32712.06950481625,2015-10-16 18:39:31,4300.171721691202,10,1,0.5132318124516064,0.9998095653448196,4.002250339410051,2.009444140560707,15.615181232600552,7.179246865810065,0.0,0.10591137409210205,0,0,0,32712.000000000004,0.11074370449936488,8.435839793223122,0.0
26801,32713.085005164034,2015-10-16 18:39:32,4301.187221948765,10,1,0.5132318124516064,0.9999046424407048,4.002257739094969,2.009444140560707,15.61521230982934,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32713.000000000004,0.11074796698557421,8.435870556547284,0.00016164779663085938
26802,32714.10061718429,2015-10-16 18:39:33,4302.202833958991,10,1,0.5130505542876999,0.9998095653448196,4.002265124649315,2.009444140560707,15.615243327676954,7.179246865810065,0.0,0.10591137409210205,0,0,0,32714.000000000004,0.10922058032904047,8.435900895597376,-0.00016164779663085938
26803,32715.11620284404,2015-10-16 18:39:34,4303.218419623758,10,1,0.5132318124516064,0.9998095653448196,4.002272510036577,2.009444140560707,15.615274344629254,7.179246865810065,0.0,0.10591137409210205,0,0,0,32715.000000000004,0.11074370449936488,8.435931657737514,0.0
26804,32716.1319264365,2015-10-16 18:39:35,4304.2341433264955,10,1,0.5131411833696532,0.9998095653448196,4.00227991803077,2.009444140560707,15.615305456829036,7.179246865810065,0.0,0.10591137409210205,0,0,0,32716.000000000004,0.10998214241420268,8.43596220833263,0.0
26805,32717.147442784044,2015-10-16 18:39:36,4305.24965955875,10,1,0.5130505542876999,0.9998095653448196,4.002287304064156,2.009444140560707,15.615336476541508,7.179246865810065,0.0,0.10591137409210205,0,0,0,32717.000000000004,0.10922058032904047,8.435992547382721,0.0
26806,32718.162332113687,2015-10-16 18:39:37,4306.264548582632,10,1,0.5130505542876999,0.9997142077855241,4.002294675638648,2.009444140560707,15.615367435683828,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32718.000000000004,0.10921636406657242,8.436022885261629,-0.0001621246337890625
26807,32719.163147630316,2015-10-16 18:39:38,4307.265364595495,10,1,0.5130505542876999,0.9997142077855241,4.002301942522033,2.009444140560707,15.615397955230693,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32719.000000000004,0.10921636406657242,8.436053223140537,0.0
26808,32720.17788012027,2015-10-16 18:39:39,4308.28009689999,10,1,0.5132318124516064,1.0000000000000002,4.0023092013455,2.009444140560707,15.615428440662583,7.179246865810065,6.47544875391759e-05,0.10591137409210205,0,0,0,32720.000000000004,0.11075224204548917,8.436083987652216,0.0004858970642089844
26809,32721.178649848134,2015-10-16 18:39:40,4309.280866632865,10,1,0.5131411833696532,0.9999046424407048,4.002316580787038,2.009444140560707,15.615459433002108,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32721.000000000004,0.10998637558815538,8.436114539423212,-0.0001621246337890625
26810,32722.178656459942,2015-10-16 18:39:41,4310.2808732446765,10,1,0.5130505542876999,0.9998095653448196,4.002323835877226,2.009444140560707,15.615489902818885,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32722.000000000004,0.10922058032904047,8.436144878473304,-0.00016164779663085938
26811,32723.19427022453,2015-10-16 18:39:42,4311.29648700425,10,1,0.5129599252057466,0.9997142077855241,4.002331198999244,2.009444140560707,15.61552082654632,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32723.000000000004,0.10845483138013368,8.436175004815354,-0.0001621246337890625
26812,32724.209861969404,2015-10-16 18:39:43,4312.31207874411,10,1,0.5131411833696532,0.9999046424407048,4.002338563552612,2.009444140560707,15.615551756148845,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32724.000000000004,0.10998637558815538,8.436205556586351,0.0003237724304199219
26813,32725.20993354262,2015-10-16 18:39:44,4313.312150392514,10,1,0.5130505542876999,0.9998095653448196,4.002345814020888,2.009444140560707,15.61558220672974,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32725.000000000004,0.10922058032904047,8.436235895636441,-0.00016164779663085938
26814,32726.20993365328,2015-10-16 18:39:45,4314.3121504380115,10,1,0.5130505542876999,0.9998095653448196,4.002353043500628,2.009444140560707,15.615612569006473,7.179246865810065,0.0,0.10591137409210205,0,0,0,32726.000000000004,0.10922058032904047,8.436266234686533,0.0
26815,32727.225479684577,2015-10-16 18:39:46,4315.327696469304,10,1,0.5130505542876999,0.9998095653448196,4.002360388450057,2.009444140560707,15.615643416266415,7.179246865810065,0.0,0.10591137409210205,0,0,0,32727.000000000004,0.10922058032904047,8.436296573736625,0.0
26816,32728.24107903835,2015-10-16 18:39:47,4316.343295813059,10,1,0.5130505542876999,0.9998095653448196,4.002367739690257,2.009444140560707,15.6156742898816,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32728.000000000004,0.10922058032904047,8.436326912786717,0.0
26817,32729.25670356969,2015-10-16 18:39:48,4317.358920349407,10,1,0.5132318124516064,1.0000000000000002,4.002375091504501,2.009444140560707,15.61570516603601,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32729.000000000004,0.11075224204548917,8.436357677298396,0.0003237724304199219
26818,32730.256707905846,2015-10-16 18:39:49,4318.3589246855645,10,1,0.5130505542876999,0.9998095653448196,4.00238232534808,2.009444140560707,15.61573554664967,7.179246865810065,0.0,0.10591137409210205,0,0,0,32730.000000000004,0.10922058032904047,8.436388016348486,-0.0003237724304199219
26819,32731.25692314101,2015-10-16 18:39:50,4319.359139990901,10,1,0.5129599252057466,0.9998095653448196,4.002389543366324,2.009444140560707,15.61576586091878,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32731.000000000004,0.10845901824387827,8.436418143853555,0.0
26820,32732.27227129064,2015-10-16 18:39:51,4320.37448807036,10,1,0.5129599252057466,0.9998095653448196,4.002396878606866,2.009444140560707,15.615796667512848,7.179246865810065,0.0,0.10591137409210205,0,0,0,32732.000000000004,0.10845901824387827,8.436448271358621,0.0
26821,32733.28790116024,2015-10-16 18:39:52,4321.390117939958,10,1,0.5129599252057466,0.9998095653448196,4.002404201339047,2.009444140560707,15.615827421565395,7.179246865810065,0.0,0.10591137409210205,0,0,0,32733.000000000004,0.10845901824387827,8.43647839886369,0.0
26822,32734.287907982576,2015-10-16 18:39:53,4322.390124762293,10,1,0.5129599252057466,0.9998095653448196,4.002411406849115,2.009444140560707,15.61585768309256,7.179246865810065,0.0,0.10591137409210205,0,0,0,32734.000000000004,0.10845901824387827,8.436508526368758,0.0
26823,32735.287936338413,2015-10-16 18:39:54,4323.390153213369,10,1,0.5129599252057466,0.9997142077855241,4.00241861053247,2.009444140560707,15.615887937112086,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32735.000000000004,0.10845483138013368,8.436538652710809,-0.0001621246337890625
26824,32736.303228694425,2015-10-16 18:39:56,4324.405445479152,10,1,0.5131411833696532,0.9999046424407048,4.002425925301319,2.009444140560707,15.615918657547116,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32737.000000000004,0.10998637558815538,8.436599756252802,0.00016188621520996094
26825,32737.30346593927,2015-10-16 18:39:57,4325.405682718987,10,1,0.5130505542876999,0.9998095653448196,4.002433118312965,2.009444140560707,15.615948866710664,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32738.000000000004,0.10922058032904047,8.436630095302892,-0.00016164779663085938
26826,32738.31915159748,2015-10-16 18:39:58,4326.421368382211,10,1,0.5130505542876999,0.9999046424407048,4.002440409570021,2.009444140560707,15.615979488546856,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32739.000000000004,0.10922478419073656,8.436660435520723,0.00016164779663085938
26827,32739.334729342572,2015-10-16 18:39:59,4327.436946122289,10,1,0.5129599252057466,0.9998095653448196,4.002447713038191,2.009444140560707,15.616010161766678,7.179246865810065,0.0,0.10591137409210205,0,0,0,32740.000000000004,0.10845901824387827,8.436690563025792,-0.00016164779663085938
26828,32740.350336280193,2015-10-16 18:40:00,4328.4525530649225,10,1,0.5130505542876999,0.9998095653448196,4.002455025374298,2.009444140560707,15.616040872302891,7.179246865810065,0.0,0.10591137409210205,0,0,0,32741.000000000004,0.10922058032904047,8.436720902075882,0.0
26829,32741.365953743967,2015-10-16 18:40:01,4329.468170528698,10,1,0.5129599252057466,0.9998095653448196,4.002462322424367,2.009444140560707,15.616071518358432,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32742.000000000004,0.10845901824387827,8.43675102958095,0.0
26830,32742.38148239207,2015-10-16 18:40:02,4330.483699176801,10,1,0.5130505542876999,0.9998095653448196,4.002469618059496,2.009444140560707,15.616102158481636,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32743.000000000004,0.10922058032904047,8.436781368631042,0.0
26831,32743.38152574517,2015-10-16 18:40:03,4331.483742635162,10,1,0.5129599252057466,0.9998095653448196,4.002476797112308,2.009444140560707,15.616132309284705,7.179246865810065,0.0,0.10591137409210205,0,0,0,32744.000000000004,0.10845901824387827,8.436811496136109,0.0
26832,32744.381608014963,2015-10-16 18:40:04,4332.483824799695,10,1,0.5129599252057466,0.9998095653448196,4.002483974843599,2.009444140560707,15.616162454536935,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32745.000000000004,0.10845901824387827,8.436841623641177,0.0
26833,32745.39713335986,2015-10-16 18:40:05,4333.4993501395775,10,1,0.5129599252057466,0.9998095653448196,4.002491248795042,2.009444140560707,15.61619300355679,7.179246865810065,0.0,0.10591137409210205,0,0,0,32746.000000000004,0.10845901824387827,8.436871751146244,0.0
26834,32746.397145294897,2015-10-16 18:40:06,4334.499362074616,10,1,0.5130505542876999,0.9998095653448196,4.002498422495838,2.009444140560707,15.616223131672822,7.179246865810065,0.0,0.10591137409210205,0,0,0,32747.000000000004,0.10922058032904047,8.436902090196336,0.0
26835,32747.41279193116,2015-10-16 18:40:07,4335.515008710874,10,1,0.5128692961237933,0.9999046424407048,4.002505692252604,2.009444140560707,15.61625366325702,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32748.000000000004,0.1077016013958989,8.436932007307835,0.00016164779663085938
26836,32748.42777462778,2015-10-16 18:40:08,4336.529991191962,10,1,0.5128692961237933,0.9998095653448196,4.002512957984862,2.009444140560707,15.616284178065852,7.179246865810065,0.0,0.10591137409210205,0,0,0,32749.000000000004,0.10769745615871607,8.436961923267878,-0.00016164779663085938
26837,32749.42782978019,2015-10-16 18:40:09,4337.530046625076,10,1,0.5129599252057466,0.9999046424407048,4.002519999780795,2.009444140560707,15.616313752266596,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32750.000000000004,0.10846319279331773,8.436992051932544,0.00016164779663085938
26838,32750.427835259194,2015-10-16 18:40:10,4338.530052018862,10,1,0.5128692961237933,0.9998095653448196,4.002527151930008,2.009444140560707,15.616343790014104,7.179246865810065,0.0,0.10591137409210205,0,0,0,32751.000000000004,0.10769745615871607,8.437021967892587,-0.00016164779663085938
26839,32751.42808562665,2015-10-16 18:40:11,4339.530302386313,10,1,0.5128692961237933,0.9998095653448196,4.002534296555832,2.009444140560707,15.616373796175289,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32752.000000000004,0.10769745615871607,8.43705188385263,0.0
26840,32752.444030614195,2015-10-16 18:40:12,4340.546247489146,10,1,0.5128692961237933,0.9998095653448196,4.002541660335227,2.009444140560707,15.6164047226145,7.179246865810065,3.24249267578125e-05,0.10591137409210205,0,0,0,32753.000000000004,0.10769745615871607,8.437081799812674,0.0
26841,32753.4440470053,2015-10-16 18:40:13,4341.546263880256,10,1,0.5128692961237933,0.9997142077855241,4.002548783704021,2.009444140560707,15.616434639329253,7.179246865810065,0.0,0.10591137409210205,0,0,0,32754.000000000004,0.10769329869369493,8.437111714617867,-0.0001621246337890625
26842,32754.459170807517,2015-10-16 18:40:14,4342.561387592249,10,1,0.5127786670418399,0.9998095653448196,4.002556030822936,2.009444140560707,15.616465076171918,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32755.000000000004,0.10693589407355386,8.437141419032887,0.0001621246337890625
26843,32755.459173855477,2015-10-16 18:40:15,4343.561390635194,10,1,0.5127786670418399,0.9999046424407048,4.002563148974875,2.009444140560707,15.616494970985126,7.179246865810065,3.23295607813634e-05,0.10591137409210205,0,0,0,32756.000000000004,0.10694000999848008,8.43717112459122,0.00016164779663085938
26844,32756.475167523975,2015-10-16 18:40:16,4344.577384308705,10,1,0.5127786670418399,0.9998095653448196,4.002570392459486,2.009444140560707,15.616525392476596,7.179246865810065,0.0,0.10591137409210205,0,0,0,32757.000000000004,0.10693589407355386,8.43720082900624,-0.00016164779663085938
26845,32757.47518480229,2015-10-16 18:40:17,4345.577401677245,10,1,0.5128692961237933,0.9998095653448196,4.002577496102425,2.009444140560707,15.616555226408456,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32758.000000000004,0.10769745615871607,8.437230744966286,0.0
26846,32758.49073328467,2015-10-16 18:40:18,4346.592950064391,10,1,0.5128692961237933,0.9998095653448196,4.002584715914703,2.009444140560707,15.616585548046308,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32759.000000000004,0.10769745615871607,8.437260660926329,0.0
26847,32759.506373289456,2015-10-16 18:40:19,4347.608590069172,10,1,0.5128692961237933,0.9998095653448196,4.002591935598651,2.009444140560707,15.616615869422686,7.179246865810065,0.0,0.10591137409210205,0,0,0,32760.000000000004,0.10769745615871607,8.437290576886372,0.0
26848,32760.522004672817,2015-10-16 18:40:20,4348.624221452533,10,1,0.5128692961237933,0.9999046424407048,4.002599151282752,2.009444140560707,15.616646173930182,7.179246865810065,-3.24249267578125e-05,0.10591137409210205,0,0,0,32761.000000000004,0.1077016013958989,8.437320493997872,0.00016164779663085938
26849,32761.52201005156,2015-10-16 18:40:21,4349.624226826269,10,1,0.5128692961237933,0.9998095653448196,4.002606257603079,2.009444140560707,15.616676019151598,7.179246865810065,-3.23295607813634e-05,0.10591137409210205,0,0,0,32762.000000000004,0.10769745615871607,8.437350409957915,-0.00016164779663085938
26850,32762.537566433573,2015-10-16 18:40:22,4350.639783218304,10,1,0.5127786670418399,0.9997142077855241,4.00261347356035,2.009444140560707,15.616706324824117,7.179246865810065,0.0,0.10591137409210205,0,0,0,32763.000000000004,0.10693176600725618,8.43738011322625,-0.0001621246337890625
26851,32763.553169812356,2015-10-16 18:40:23,4351.655386597084,10,1,0.5128692961237933,0.9999046424407048,4.002620680395049,2.009444140560707,15.616736592442292,7.179246865810065,6.47544875391759e-05,0.10591137409210205,0,0,0,32764.000000000004,0.1077016013958989,8.43741003033775,0.0003237724304199219
